       11513       11266           4
       11513       11348           8
       11514       11348           6
       11514       11179           6
       11515       11181          50
       11515       11100          39
       11516       11268           3
       11517       11185          24
        9160       11350           3
       11432       11518           3
       11519       10614           2
       11187       11520          77
        9161       11521          75
       11188       11522          23
       10534       11522          35
       10534       11523           5
       11434       11103          19
       11269       11103          68
       11435       11436           2
       11514       11602           2
       11603       11268           4
       11516       11604          21
       11349       11604          11
       11349       11605           9
       11606       11185           5
       11517       11350           9
       11607       10614           2
       11607       11518           1
       11519       11518           3
       11519       11433           2
       10694       11521         105
       11353       11523          12
       11608       10222           5
       11435       11609           6
       11513       11693           3
       11513       11694           2
       11695       11348           8
       11695       11696           7
       11695       11602           4
       11697       11099          14
       11603       11100           5
       11698       11604           9
       11606       11605           1
       11699       11186          10
       11700       10614           6
       11700       11518           1
       11519       11701           2
       11702       11701           5
       11702       11433           8
        9160       11520          21
       11703       11352           4
       11434       10535           7
       11704       10222          51
       11705       10222           6
       11435       11706           3
       11790       11694           1
       11790       11348           3
       11516       11100          32
       11791       11605           9
       11791       11185          37
       11699       10614           3
       11700       11701           9
       11703       11522           1
       11434       11523          70
       11705       11706           1
       11792       11706           5
       11792       11609          24
       11793       11794           2
       11790       11876           7
       11877       11348           4
       11877       11696           9
       11697       11696           2
       11878       11099          12
       11517       11186           5
       11879       11186          26
       11880       11881          21
       11699       11882           3
       11880       10614           2
       11700       11883          12
       11884       11521           6
       11884       11522          21
       11885       11522          30
       11885       11523           8
       11886       10222           3
       11886       11706           1
       11793       11609           2
       11793       11887           5
       11790       11969           3
       11877       11969           5
       11877       11970          13
       11697       11970           5
       11971       11181          21
       11698       11972           8
       11698       11605           1
       11791       11186           5
       11880       11882          11
       11880       11883           6
       11700       11433           3
       11792       10222          14
       11790       12054           1
       11877       12055           4
       11877       12056           7
       11791       11972          16
       11879       11881          37
       12057       11433           5
       12057       11520           1
       12058       11520          40
       12059       11021          78
       11269       12060         181
       11793       12061           2
       12142       12054           1
       12142       12143           2
       12142       12055           1
       12144       12055           2
       12144       12056           3
       12145       11970           6
       11516       11972          11
       12146       11881          21
       11700       12147           2
       12148       12149          14
       12057       12149           2
       12059       11351          58
       12150       11522          28
       12151       11609           5
       12151       12152           9
       12233       12234           1
       12233       12235           2
       12236       12055           1
       12144       12237           3
       11878       11970          14
       12238       11972          20
       12239       11972          29
       11880       12240           2
       11700       12240           8
       12148       12147           1
       12058       12149           5
       10694       12241         251
       12150       11521          22
       12242       11522          10
       11434       11522          86
       11434       12060          91
       11792       12243           8
       12236       12325           1
       12236       12326           2
       12327       12237           4
       12327       12056           3
       11877       12328           2
       11971       11099           1
       11971       12329          11
       11515       12329           2
       11516       12330           5
       12148       12240           6
       12148       12331           6
       12332       12243           6
       12151       12333           1
       12327       12416           2
       12417       12416           1
       12327       12328           1
       12417       12328           7
       11878       12418           4
       12419       11100          27
       12238       11100          52
       12238       12330          34
       12420       12240           8
       12421       11520          18
       11269       12422          25
       11704       12422          10
       12423       10222          11
       11792       12333          10
       12424       12333           2
       12417       12508           9
       12417       12509           3
       12510       12328           5
       12510       12418           3
       11971       12511           1
       11791       12512           7
       11879       12512         105
       12146       12513           2
       12420       11881           2
       12514       12240           8
       12514       12331          18
       12058       12331           6
       12421       11021          65
       12150       12515           5
       12516       11522          49
       12332       12517          21
       11792       12517           8
       11971       12601          25
       12602       11100           1
       12239       12512          17
       11879       12513          18
       12420       12513           1
       10694       12603          29
       11434       12604          66
       11792       12605          18
       12417       12689           5
       12690       12328           6
       11878       12691           3
       11878       12692           3
       11971       12692          10
       12419       12601           9
       12420       12693           2
       12420       12694           2
       12514       12694          50
       12058       12694          23
       12058       12695           3
       12421       12695           3
       12516       12515           6
       11434       12696           8
       11434       12697          12
       12423       12422          17
       12698       12699           9
       12417       12782           2
       12690       12782           1
       12783       12328           5
       12784       12328          13
       12784       12691           2
       12784       12692           9
       11879       12693          14
       11879       12694          80
       12421       12694         105
       12516       11521          18
       12785       12422         105
       12332       10222           2
       12868       12869           2
       12868       12870           5
       12868       12871           2
       12872       11100          30
       12238       12873          28
       12239       12873          13
       12698       12605           2
       12868       12957           5
       12783       12958           7
       11971       12959           4
       12785       12060         186
       12332       12422          44
       12332       12960          22
       11792       12960           6
       12868       13044           2
       12868       12958           1
       12784       12958           2
       12784       13045           1
       12784       13046           7
       12784       13047           7
       12239       13048           3
       10694       13049         229
       13050       12060         193
       11792       13051           9
       13052       13051           1
       12868       13136           2
       12868       13137           4
       12784       13138           2
       13139       13046           7
       13140       12692           3
       13140       12959           6
       11971       11100           6
       13141       12873           7
       12239       13142           3
       13143       12694          60
       12516       12603           6
       12516       13049          46
       13144       13145           1
       13139       13045           2
       13139       13047          12
       13140       13047           6
       13230       11100           5
       13141       13142          11
       11879       13142         101
       12516       12696           7
       12516       12697          16
       13231       12960           4
       13231       13051           4
       13144       13051           1
       13144       13232           2
       13139       13322           7
       12872       13323          26
       13230       13323          14
       13230       12873           7
       13324       12694          15
       12516       12604          97
       13231       13325           8
       13326       13325           2
       13326       13232           5
       13139       13416           6
       13139       13417           4
       13140       11100           4
       13418       12873           8
       13419       11351          12
       13231       12422           8
       13139       13509           3
       13139       13510           4
       13140       13510           5
       13140       13511           4
       12872       13511           2
       13512       13323          25
       13512       12873          13
       13513       12873           7
       13418       13142          11
       10694       13514           2
       13515       13049          33
       12516       13516          94
       13231       13517           6
       13139       13607           2
       13139       13608           3
       13140       13609           5
       13610       13511          13
       13419       13514           2
       10694       13611           4
       13050       12604          70
       13231       13612          11
       13139       13705           2
       13706       13510           3
       13610       13609           1
       13610       13707           3
       13708       13511           4
       13708       13323          11
       13513       13142           7
       13709       13142          39
       13419       13611          10
       13710       13612           6
       13706       13608           1
       13706       13804           2
       13805       13609           1
       13610       13806           3
       13807       13323          30
       13143       13808          10
       13324       13808           2
       12059       13809          14
       13515       13516          41
       12516       13810         117
       13710       12422           8
       13811       13812           4
       13805       13510           1
       13805       13907           2
       13805       13806           2
       13610       13908           6
       13708       13909           2
       13910       13323          20
       13910       12873           3
       13911       12873           2
       13911       13142           5
       11879       13912           6
       13913       13808          22
       13324       13914           2
       12421       13914           1
       12421       13915          15
       13419       13809          71
       13419       13049          34
       13710       13812           9
       13610       14012           2
       13610       14013           4
       13610       14014           2
       13610       14015           4
       13708       14015           2
       13807       13909           4
       14016       13142           9
       14017       13912          23
       13143       13912           1
       13913       13914           1
       13913       13915           4
       13710       14018          21
       13610       14116           2
       13911       13323          10
       14117       13142           6
       13709       14118          33
       14217       14013           3
       14217       14014           3
       13807       14014           4
       13807       14015           2
       14016       13323           5
       14117       14118           8
       14017       13142          91
       12421       13809          70
       14218       13516          93
       14219       13516          26
       12785       14220          45
       13710       14220           6
       14217       14320           3
       13807       14321           7
       13807       14322           8
       14323       13323          18
       14324       13323           5
       12421       14325           9
       14326       14018          17
       14326       14327           1
       14425       14014           1
       14425       14426           2
       14427       14321           2
       14324       14428           7
       14117       13323           3
       13913       14429           2
       13913       14430           2
       13419       14431          34
       14432       13049          18
       12785       14433          47
       14326       14220           9
       14326       14434          12
       14435       14436           1
       14425       14321           1
       14323       14322           7
       14117       14428           4
       14117       14534          12
       14117       14535           5
       14017       14536           4
       13143       14536           9
       13143       14429           1
       14537       14429           2
       14537       14430           1
       12421       14430           1
       13050       14538          22
       12785       14538          55
       14435       14539           2
       14637       14321           4
       14638       14321           2
       14323       14428           9
       14639       14428           5
       14640       14535           3
       14641       14535           5
       13709       14535           5
       14642       13142          55
       14017       14643          13
       14644       14429           3
       14644       14430           1
       13419       14645           5
       14646       13049          15
       14218       13049          99
       12516       14647         467
       12785       14648          46
       14326       14649           5
       14650       14649          27
       14435       14649           1
       14651       14652           2
       14653       14654           1
       14637       14749           5
       14750       14321           2
       14638       14322           1
       14638       14751           3
       14323       14752           6
       14639       14534           4
       14640       14753           9
       14644       14536           5
       14644       14754           8
       14644       13809          38
       13419       14755           3
       14432       14755          21
       14756       13049          21
       14326       14757           5
       14651       14649           1
       14653       14652           1
       14653       14758           2
       14637       14853           1
       14750       14751           2
       14323       14854           4
       14323       14855          10
       14639       14855           1
       14639       14856           2
       14640       14857           2
       14641       14753           4
       14641       14858          12
       13709       14859          13
       14642       14859          58
       14644       14860         127
       14861       13049           9
       14219       14647           5
       12785       14757          22
       14650       14757          25
       14653       14862           2
       14863       14862           5
       14863       14864          12
       14750       14853           1
       14750       14958           2
       14750       14959           7
       14323       14751           1
       13709       14858           7
       14644       14643           8
       14960       13809          63
       14960       14431          12
       14432       14961           2
       14218       14647          35
       14962       14433          35
       14650       14862          16
       15057       14751           3
       15058       14751           2
       15059       14854           1
       15059       14855           3
       15060       14855           6
       15060       14534           8
       15061       14857           3
       15062       14753           1
       15063       14753           1
       14960       14645           2
       14960       14755          30
       14646       14961           4
       15064       14862           4
       15160       14959           5
       15057       14959           2
       15057       15161           3
       15059       15161          10
       15060       14857           5
       15062       15162           3
       15062       15163           3
       15063       15163           1
       15164       15165           1
       15164       14858          18
       14756       14961           7
       12785       15166          43
       15167       14648          14
       14962       14648          23
       14650       15168           1
       15169       14862           2
       14863       15170           3
       15264       15265           3
       15160       15265           2
       15160       15161           2
       15266       15162          23
       15164       15163           3
       15164       15267           1
       15164       14859          17
       14642       14860          44
       14960       15268          58
       15269       14755          19
       15269       14961           7
       15270       14647          10
       12516       14538          89
       15271       14433           2
       15271       14757           5
       15272       15168          11
       15169       15170           8
       15324       15325           1
       15324       15326           2
       15264       15365           6
       15160       15366           4
       15367       15161          17
       15060       15161          10
       15368       15162           2
       15369       15163           1
       15368       15163           1
       15370       15267           3
       15164       15371           4
       14861       14961           3
       15372       14647         127
       15167       15166          88
       14962       14757         100
       15388       15389           5
       15324       15422           5
       15324       15423           5
       15462       15463           3
       15462       15366           1
       15060       15464           8
       15368       15267           2
       15164       15465           2
       15466       14859          17
       14218       14961          13
       14218       15467         123
       15272       14757          15
       15272       15468          18
       15169       15468           1
       15469       15170           3
       15470       15170           1
       15470       14864           2
       15471       15472           3
       15388       15485           2
       15486       15487           1
       15555       15365           1
       15264       15463           1
       15367       15366           4
       15266       15464          33
       15556       15557           6
       15558       15557           1
       15558       15371           1
       15164       15559           2
       15164       15560           2
       14960       15561          10
       15167       15562           3
       15167       15563           1
       14962       15563           2
       15272       15564          16
       15471       15564           7
       15471       14864           1
       15471       15565           4
       15388       15578           3
       15486       15485           1
       15486       15579           3
       15608       15609           1
       15608       15422           4
       15608       15423           4
       15610       15611           5
       15613       15614           3
       15617       15618           3
       15636       15637           1
       15636       15638           6
       15555       15640           2
       15641       15640           4
       15642       15463           2
       15367       15463           5
       15643       15557           2
       15643       15644           8
       15164       15645           2
       15164       15646           2
       15647       15646           1
       15647       14859           1
       15648       14860         118
       14960       14860           2
       15372       15467         111
       15649       14647         182
       14962       15562           3
       15650       14757          30
       15651       15564          37
       15486       15578           7
       15486       15664           3
       15665       15666           3
       15689       15690           3
       15608       15690           2
       15610       15691           2
       15613       15692           3
       15613       15693           2
       15617       15695           2
       15617       15696           4
       15636       15714           7
       15636       15715           4
       15636       15640           2
       15716       15640           3
       15642       15640          14
       15367       15464          26
       15466       15646           3
       15718       14860           7
       15269       15719           6
       14218       15719          35
       15167       15720           2
       14962       15720           1
       15721       15564           4
       15721       15722           2
       15734       15578           5
       15665       15664           1
       15665       15735          11
       15755       15756           4
       15689       15756           3
       15689       15757           4
       15608       15757           1
       15608       15758           6
       15608       15759           2
       15610       15759           3
       15760       15759           3
       15760       15692           3
       15613       15761           6
       15617       15761           2
       15636       15779           3
       15642       15780           8
       15367       15780           7
       15556       15464           1
       15781       15557           2
       15466       15785           3
       15466       15786           2
       15787       14859           9
       15788       15268          29
       15788       14755           8
       15789       14755          16
       15790       14647         237
       15167       15791          11
       14962       15791           2
       15792       14757           1
       15793       15564          13
       15793       15794           4
       15665       15578           1
       15815       15816           4
       15817       15816           3
       15820       15821           1
       15755       15822           2
       15823       15756           1
       15689       15824           3
       15760       15825           5
       15613       15826           5
       15827       15761           3
       15617       15828           2
       15636       15846           4
       15636       15847           2
       15781       15464          15
       15781       15644           4
       15781       15848           8
       15466       15851           2
       15787       15852           3
       15853       14860           4
       15718       15561           1
       15854       15561          14
       15854       15268          13
       15650       15855          15
       15792       15855           2
       15792       15564           1
       15651       15856           6
       15857       15858           1
       15665       15867           9
       15815       15878           4
       15817       15879           3
       15881       15882           1
       15820       15882           2
       15755       15883           2
       15823       15883           2
       15823       15824           2
       15760       15884           3
       15760       15885           4
       15760       15826           2
       15613       15886           6
       15827       15887          10
       15903       15714           8
       15904       15714           5
       15642       15779           1
       15642       15847           1
       15642       15905          15
       15906       15907           3
       15787       15910           4
       15787       15911           2
       14642       15911           6
       14642       15912           9
       15913       14860           8
       15853       15914           3
       15167       14757          18
       15792       15856           4
       15915       15794           1
       15857       15916           4
       15734       15867           3
       15665       15925           4
       15926       15735           4
       15926       15927           1
       15934       15878           3
       15817       15935           3
       15817       15936           4
       15881       15936           2
       15820       15937           2
       15820       15883           2
       15938       15939           3
       15940       15758           3
       15608       15884           1
       15827       15886           9
       15903       15956           7
       15904       15846           8
       15642       15846           5
       15906       15957           3
       15906       15958           2
       15959       15852           1
       15466       15852           1
       15787       15960           3
       15961       15910           3
       15787       15962           1
       15963       15911           7
       15963       15912          10
       15648       15912          37
       15854       15914           5
       15964       15268          25
       15789       15719           8
       15965       15467          38
       15966       14757          12
       15967       14757          11
       15968       14757          10
       15969       14757          21
       15650       15856           9
       15970       15856           8
       15971       15564          15
       15915       15564           7
       15857       15794           1
       15972       15973           7
       15926       15925           5
       15926       15977           3
       15934       15984           4
       15815       15935           1
       15817       15985           3
       15986       15936           3
       15987       15936           1
       15988       15989           1
       15988       15936           1
       15988       15883           4
       15988       15939           7
       15823       15939           1
       15988       15758           3
       15988       15884           6
       15990       15884           5
       15990       15825           1
       15995       15996           3
       16004       15780          10
       16004       15464           7
       16005       15464          18
       16006       15464          21
       16007       15464          23
       15781       15957          16
       15959       15957           5
       15959       15958           1
       15959       15960           2
       15961       16008           2
       16009       15962           3
       15963       15962           1
       15963       16010          24
       15913       16011           2
       15854       16012          14
       15971       15856           2
       15857       15564           1
       16013       15564           3
       16013       15973           2
       16014       15973           2
       15972       16015           6
       16019       16020           3
       15665       16020          13
       15926       16021           2
       16027       15984           1
       15934       15985           8
       15987       16028           1
       15988       16028           1
       15988       16029           6
       15988       16030          11
       15990       15885           1
       15760       15886           4
       15995       16034           4
       15995       16035           9
       15903       16043           3
       15903       16044          11
       15903       15846           4
       16004       15905          13
       16045       15957           6
       16045       16046           6
       15961       16047           3
       16009       16048           2
       16009       16010           2
       16049       16010           4
       15913       16050           1
       15854       16011           3
       15964       16012          89
       16051       14757          11
       16052       15856           4
       15970       16053           3
       15970       16054           2
       16055       15564          26
       16056       15564          16
       16057       15564           6
       15972       16058           1
       16062       16020           2
       15926       16063           6
       16027       16070           4
       16071       15985           4
       15986       16072           1
       15986       16073           2
       15986       16028           1
       15988       16074          10
       15988       16075           8
       15988       16076           5
       15990       15886           6
       15995       16080          12
       16088       15846           3
       16009       16089           2
       16090       16010           2
       16091       16010          24
       15648       16050           6
       15854       16050           5
       15964       16092          18
       15788       16092          11
       16093       16092          16
       16052       16053          16
       16055       16054           3
       16057       15973           2
       16014       16094           1
       16014       16058           2
       15665       16063           5
       16103       16070           1
       16027       15985           1
       16104       15985           2
       16071       16073           3
       15986       16029           4
       15988       16105           5
       15988       16106           6
       15988       16107           3
       15988       15886           4
       16108       15886          10
       16109       15887           1
       16110       16111          13
       15903       16122           4
       16123       15846           3
       16004       15846          24
       16004       16124           8
       16006       16125          44
       15961       16048           1
       16049       16126           1
       16049       16127           2
       16128       16010           2
       16129       16010           4
       16130       16010           5
       16130       15912          15
       16093       15719          27
       15167       16131          18
       15966       16131          16
       15967       16131          10
       15968       16131           3
       16052       14757           1
       16055       16053           3
       16132       15564          19
       16057       16094           1
       16133       16094           3
       16133       16058           2
       15665       16137           8
       15665       16138           6
       16143       16144           1
       16103       16144           2
       16103       16145           4
       16027       16145           1
       16104       16145           2
       16104       16146           5
       16071       16147           3
       16148       16073           1
       16108       16149          11
       16110       16149           7
       15995       16152           3
       16159       16122           1
       16123       16160           1
       16161       16124           5
       16005       16162          12
       16006       16162           6
       16007       16125          59
       16163       15464           1
       16163       15957           4
       16164       15957           8
       16165       15957           3
       16165       16166           2
       16009       16126           1
       16090       16167           1
       16090       16168           2
       16128       16169           2
       15965       15719          60
       15965       14647          23
       15969       16131          14
       16170       14757           3
       16170       16171          15
       16052       16171           6
       16172       16053           4
       16055       16173           5
       16174       15564          15
       16057       16175           2
       16176       16175           7
       16133       16177           5
       16181       16063           4
       16185       16186           1
       16143       16187           2
       16071       16146           2
       16148       16147           6
       16148       16029           6
       16108       16107           2
       15995       16188           3
       16159       16195           4
       16159       16160           7
       15903       16160           3
       16123       16196           2
       16007       15957          12
       16197       15957           1
       16197       16198           2
       16049       16167           1
       16128       16199           2
       16200       16201           3
       15648       16012          38
       16093       16202           6
       12516       16203          37
       12785       16203           6
       16051       16131           5
       16172       16173           6
       16204       15564          13
       16176       16205           1
       16133       16205           2
       16209       16138           5
       16209       16063           7
       16185       16213           4
       16185       16214          10
       16143       16214           1
       16143       16145           5
       16215       16030           3
       16216       16074           3
       16216       16075           6
       16216       16076           3
       16216       16106           9
       16216       16107           6
       16108       16217           5
       15995       16111           8
       15995       16218          17
       16225       16195           1
       16226       16160           3
       16226       16196           7
       16004       16196          11
       16227       16124           1
       16228       16124           1
       16161       16125          18
       16005       16125           1
       16007       16229          38
       16197       16229           2
       16230       16229           9
       16230       16231           3
       16090       16169           1
       16129       16232           5
       16091       16233          31
       16130       16233           4
       15964       16202           8
       16093       16234          53
       16170       16131          13
       16235       16053           3
       16132       16173           2
       16174       16175           2
       16236       16205           2
       16236       16177           2
       16209       16240           6
       16243       16213           1
       16244       16145           3
       16244       16146           2
       16244       16147           3
       16148       16245           1
       16246       16105          20
       16246       16030           8
       16215       16074           2
       16216       16217           9
       16252       16253           1
       16225       16253           2
       16225       16254           2
       16226       16255           6
       16004       16256           4
       16227       16256           2
       16164       16229          12
       16230       16257           2
       16258       16201           3
       16200       16232           1
       16129       16259           3
       16091       16259           8
       15648       16233           6
       16260       16012           6
       15964       16234          63
       16235       16171           2
       16261       16053           2
       16172       16262           4
       16263       16264           2
       16132       16264           2
       16265       15564           7
       16266       15564          39
       16267       16205           1
       16267       16177           4
       16267       16268           5
       16269       16268           1
       16270       16271           3
       16243       16271           3
       16243       16214           9
       16272       16147           3
       16272       16245           4
       16246       16245          32
       16246       16029          15
       16108       16273           2
       16108       16274           5
       15995       16274           3
       16279       16280           1
       16252       16280           2
       16252       16254           1
       16159       16255           5
       16004       16125          17
       16258       16229          14
       16258       16257           1
       16258       16232           2
       16091       16281           6
       16091       16012          26
       16282       15719          28
       16282       14647          13
       16283       15166           7
       12516       16131          89
       16284       16131           5
       16284       16171           3
       16284       16285           5
       16286       16171           1
       16261       16287          10
       16261       16262          12
       16263       16262           3
       16204       16264           3
       16176       15564           6
       16267       16288           3
       16269       16289           8
       16290       16138          14
       16291       16240           2
       16291       16063           4
       16270       16063           4
       16292       16214           2
       16244       16214           2
       16216       16293          55
       16216       16273           5
       16108       16294           8
       15995       16295           7
       15995       16296          10
       16279       16300           6
       16279       16301           1
       16252       16301           1
       16302       16254           1
       16302       16255           2
       16303       16255          17
       16304       16125          15
       16305       16229           4
       16305       16232           1
       16305       16259           1
       16306       16307           2
       16283       16203           3
       16286       16285           8
       16286       16287           7
       16204       16262           4
       16176       16288           3
       16291       16308           1
       16291       16309           1
       16270       16310           3
       16311       16214           5
       16312       16214           3
       16244       16313           2
       16314       16030           9
       16314       16293          21
       16216       16294          25
       15995       16315           7
       16279       16319           2
       16302       16320           3
       16226       16125           9
       16321       16229           9
       16322       16229           9
       16322       16323           3
       16091       16324           2
       16091       16325           5
       16091       16326           7
       16260       16326          26
       16327       15719           4
       16328       15719          28
       12516       16329         277
       16283       16329           3
       16283       16330           4
       16283       16131           1
       16331       16285           5
       16332       16262          10
       16265       16262           8
       16269       16288           8
       16333       16289           1
       16334       16308           5
       16334       16309           6
       16335       16309           2
       16335       16063           2
       16336       16063           2
       16312       16337           1
       16246       16337           9
       16246       16313          10
       16338       16294           4
       16108       16295           2
       16339       16295          12
       16343       16319           7
       16343       16320          40
       16344       16229          45
       16345       16323           1
       16306       16281           1
       16091       16346           2
       16091       16347           7
       16348       16326          16
       16349       15719          60
       16350       15719           9
       16350       14647           4
       16349       14647          71
       12516       16330          19
       16331       16131           2
       16265       16351           2
       16266       16288          10
       16269       16352           3
       16333       16352           1
       16336       16310           6
       16246       16214           6
       16311       16353           2
       16312       16353           1
       16339       16315           6
       16354       16355           8
       16343       16300           5
       16303       16320           1
       16303       16125          24
       16345       16229           4
       16357       16229          11
       16357       16358           4
       16091       16360           8
       16091       16361          12
       16362       16326           2
       16363       16326           5
       16364       16326          44
       12516       16365          47
       16331       16365           1
       16366       16262           4
       16367       16262           7
       16266       16368           4
       16369       16288          14
       16334       16370          10
       16335       16371           4
       16246       16310          12
       16246       16372           5
       16246       16353           4
       16338       16295           4
       16354       16315           5
       16373       16374           7
       16343       16374           4
       16375       16347           1
       16376       16377           3
       16376       16347           1
       16378       16326          13
       16379       16234          23
       16327       16234           4
       16328       16234          84
       16380       14647          69
       16381       14647          23
       16286       16365          21
       16332       16287           1
       16366       16287           2
       16382       16262          10
       16383       16262           2
       16383       16368           3
       16266       16384           8
       16385       16288           2
       16385       16386           6
       16290       16387           2
       16388       16315           4
       16373       16355          11
       16389       16374           4
       16303       16390           1
       16321       16125          32
       16321       16391           6
       16375       16229           5
       16375       16358           1
       16375       16377           2
       16393       16392           2
       16394       16360           2
       16395       16360           3
       16395       16361           1
       16396       16360           2
       16397       16326           7
       15964       16326           7
       16398       14647          34
       12516       16399          84
       16400       16287           4
       16366       16401           4
       16382       16401           9
       16383       16402           2
       16403       16368           1
       16404       16384           4
       16266       16405           3
       16406       16387           1
       16406       16370          12
       16406       16371           5
       16246       16371           4
       16246       16407          38
       16339       16408           6
       16409       16408           1
       16388       16408           1
       16410       16355           5
       16343       16411          14
       16343       16390          20
       16344       16391          10
       16412       16229           3
       16412       16392           2
       16393       16360           1
       16413       16360           1
       16413       16414           2
       16396       16415           1
       16091       16415           4
       16416       16326          41
       16400       16401           8
       16367       16417           1
       16367       16402           2
       16404       16402           3
       16369       16418          13
       16385       16418           4
       16406       16420           3
       16246       16421          88
       16314       16407           1
       16314       16422          13
       16216       16422          69
       16410       16315           8
       16389       16423           1
       16389       16411           1
       16424       16411           2
       16425       16390          11
       16425       16125          15
       16426       16229          45
       16427       16229           2
       16427       16428           4
       16413       16415           1
       16091       16435           1
       16416       16234          11
       16436       14647           9
       16400       16365          26
       16382       16417           3
       16404       16417           3
       16404       16437           1
       16404       16438           2
       16439       16384           1
       16440       16441           1
       16440       16442           6
       16369       16442           4
       16443       16420           2
       16406       16421          11
       16216       16444           5
       16338       16444           2
       16338       16445          10
       16410       16408           3
       16373       16423           3
       16424       16423           8
       16446       16125          24
       16447       16125          39
       16448       16229           2
       16449       16229          18
       16450       16229           1
       16454       16415           3
       16455       16415           6
       16456       16415           2
       16363       16435           2
       16400       16399          67
       16457       16401           8
       16382       16458           4
       16459       16417          13
       16460       16461           2
       16460       16462           1
       16439       16438           4
       16406       16463           1
       16246       16422          35
       16216       16464          10
       16338       16464           7
       16410       16445           5
       16410       16465           8
       16424       16390           4
       16446       16390           1
       16466       16125          54
       16466       16467          20
       16447       16467          20
       16344       16468           2
       16426       16428           5
       16469       16470           4
       16454       16470           7
       16454       16471           1
       16455       16471           1
       16456       16435           1
       16363       16472           1
       16364       16472           3
       16416       16473          10
       16349       16234           8
       16459       16474           5
       16460       16438           4
       16475       16438           2
       16475       16442           2
       16476       16418          16
       16385       16477           2
       16443       16463           2
       16478       16421           2
       16479       16421          14
       16216       16480          45
       16410       16481           1
       16446       16482           7
       16483       16391           4
       16483       16468           1
       16469       16428           3
       16454       16484           1
       16456       16472           3
       16416       16485          10
       16349       16486          29
       16349       16487          12
       16457       16399          26
       16457       16474           7
       16488       16417           5
       16460       16417           1
       16489       16438           9
       16489       16442           1
       16476       16442          13
       16490       16477          20
       16491       16477           2
       16443       16492           3
       16493       16421           1
       16494       16481           4
       16373       16495           4
       16373       16496           2
       16497       16496           2
       16498       16496           2
       16498       16390          19
       16446       16499          12
       16447       16391           5
       16483       16500           1
       16449       16468           1
       16501       16428           1
       16469       16502           2
       16454       16503           4
       16455       16503           3
       16455       16472           6
       16504       16326           1
       16505       16326           2
       16416       16506          22
       16379       16473           3
       16507       16234          39
       16349       16508          12
       16349       16509           3
       16510       14647           7
       16457       16458           2
       16488       16511           2
       16512       16438           1
       16513       16492           3
       16514       16492           3
       16479       16516           2
       16517       16421          10
       16518       16445           2
       16497       16495           1
       16498       16519          15
       16447       16520          38
       16447       16500           5
       16449       16500          13
       16426       16521          48
       16426       16522           5
       16426       16502           6
       16454       16502           5
       16455       16523          18
       16504       16472           2
       16504       16524           3
       16505       16524           1
       16378       16524           2
       16378       16525           5
       16397       16525           2
       16416       16525           2
       16379       16526           9
       16527       16486          11
       16528       16486           1
       16349       16529           1
       15790       16487           6
       16457       16530          10
       16531       16474           3
       16531       16417           2
       16532       16533           1
       16489       16534           4
       16489       16535           1
       16476       16535           4
       16536       16477           1
       16479       16515           6
       16518       16464           4
       16518       16465           2
       16537       16465           1
       16538       16465           1
       16539       16481           2
       16494       16540           1
       16494       16495           1
       16541       16495           1
       16542       16495           1
       16542       16519           3
       16498       16482           2
       16466       16520          18
       16449       16521          22
       16454       16523          22
       16455       16543           5
       16544       16545           4
       16504       16545           3
       16378       16546           2
       16547       16525           2
       16547       16506           2
       16548       16485           3
       16548       16526          19
       16507       16508           7
       16527       16549           3
       16527       16550           2
       16528       16550           5
       16528       16529           1
       16551       16552           1
       12516       16553         124
       16554       16553          31
       16554       16399          13
       16555       16474           1
       16531       16556           1
       16557       16556           2
       16557       16533           1
       16512       16533           1
       16558       16534           6
       16558       16535           5
       16559       16535           4
       16563       16564           3
       16479       16565           2
       16216       16566          14
       16216       16567           9
       16568       16480          66
       16569       16465           1
       16539       16465           1
       16539       16540           2
       16570       16540           2
       16570       16495           1
       16570       16571           3
       16542       16571           1
       16498       16499           1
       16572       16499           3
       16573       16520          24
       16575       16543           4
       16544       16576           3
       16378       16577           2
       16578       16525           2
       16578       16506           3
       16579       16506           2
       16548       16506           9
       16507       16526          31
       16582       16583           1
       16551       16583           3
       15790       16584           4
       16457       16585          10
       16457       16586           6
       16555       16587           4
       16531       16587           1
       16531       16588           2
       16557       16588           9
       16559       16418           1
       16590       16591           3
       16563       16515           2
       16517       16565           1
       16517       16592           2
       16593       16594           5
       16246       16594          20
       16216       16595          24
       16539       16480           2
       16596       16597           2
       16596       16598           1
       16498       16599           4
       16600       16499           6
       16600       16125           2
       16601       16520          16
       16573       16500           8
       16426       16602           8
       16426       16574          23
       16612       16613           1
       16582       16613           2
       16614       14647           9
       16457       16615           6
       16555       16586           1
       16558       16588           2
       16616       16418           8
       16490       16617           1
       16590       16589           1
       16590       16618           2
       16479       16621           3
       16622       16565           4
       16593       16592           2
       16568       16623           7
       16570       16623           2
       16570       16624           4
       16625       16598           2
       16626       16598          10
       16626       16519           7
       16627       16599           4
       16627       16499           6
       16628       16520          25
       16629       16521          29
       16454       16574           2
       16633       16634          10
       16633       16506           6
       16507       16635           5
       16507       16636           7
       16612       16649           2
       16612       16584           1
       16551       16584           1
       15790       16650           2
       16651       16553          17
       16457       16652           6
       16653       16586           4
       16558       16659           2
       16660       16535           2
       16661       16535           3
       16616       16617          12
       16662       16477           3
